代码,名称,所属省市,邮编
610525,澄城县,610,
610526,蒲城县,610,
610527,白水县,610,
610528,富平县,610,
610581,韩城市,610,
610582,华阴市,610,
610600,延安市,610,
610601,市辖区,610,
610602,宝塔区,610,
610621,延长县,610,
610622,延川县,610,
610623,子长县,610,
610624,安塞县,610,
610625,志丹县,610,
610626,吴旗县,610,
610627,甘泉县,610,
610628,富县,610,
610629,洛川县,610,
610630,宜川县,610,
610631,黄龙县,610,
610632,黄陵县,610,
610700,汉中市,610,
610701,市辖区,610,
610702,汉台区,610,
610721,南郑县,610,
610722,城固县,610,
610723,洋县,610,
610724,西乡县,610,
610725,勉县,610,
610726,宁强县,610,
610727,略阳县,610,
610728,镇巴县,610,
610729,留坝县,610,
610730,佛坪县,610,
610800,榆林市,610,
610801,市辖区,610,
610802,榆阳区,610,
610821,神木县,610,
610822,府谷县,610,
610823,横山县,610,
610824,靖边县,610,
610825,定边县,610,
610826,绥德县,610,
610827,米脂县,610,
610828,佳县,610,
610829,吴堡县,610,
610830,清涧县,610,
610831,子洲县,610,
610900,安康市,610,
610901,市辖区,610,
610902,汉滨区,610,
610921,汉阴县,610,
610922,石泉县,610,
610923,宁陕县,610,
610924,紫阳县,610,
610925,岚皋县,610,
610926,平利县,610,
610927,镇坪县,610,
610928,旬阳县,610,
610929,白河县,610,
611000,商洛市,611,
611001,市辖区,611,
611002,商州区,611,
611021,洛南县,611,
611022,丹凤县,611,
611023,商南县,611,
611024,山阳县,611,
611025,镇安县,611,
611026,柞水县,611,
612100,渭南地区,612,
612101,渭南市,612,
612102,韩城市,612,
612124,华县,612,
612125,华阴县,612,
612126,潼关县,612,
612127,大荔县,612,
612128,蒲城县,612,
612129,澄城县,612,
612130,白水县,612,
612132,合阳县,612,
612133,富平县,612,
612300,汉中地区,612,
612301,汉中市,612,
612321,南郑县,612,
612322,城固县,612,
612323,洋固县,612,
612324,西乡县,612,
612325,勉乡县,612,
612326,宁强县,612,
612327,略阳县,612,
612328,镇巴县,612,
612329,留坝县,612,
612330,佛坪县,612,
612400,安康地区,612,
612401,安康市,612,
612421,安康县,612,
612422,汉阴县,612,
612423,石泉县,612,
612424,宁陕县,612,
612425,紫阳县,612,
612426,岚皋县,612,
612427,平利县,612,
612428,镇坪县,612,
612429,旬阳县,612,
612430,白河县,612,
612500,商洛地区,612,
612501,商州市,612,
612521,商县,612,
612522,洛南县,612,
612523,丹凤县,612,
612524,商南县,612,
612525,山阳县,612,
612526,镇安县,612,
612527,柞水县,612,
612600,延安地区,612,
612601,延安市,612,
612621,延长县,612,
612622,延川县,612,
612623,子长县,612,
612624,安塞县,612,
612625,志丹县,612,
612626,吴旗县,612,
612627,甘泉县,612,
612628,富泉县,612,
612629,洛川县,612,
612630,宜川县,612,
612631,黄龙县,612,
612632,黄陵县,612,
612700,榆林地区,612,
612701,榆林市,612,
612721,榆林县,612,
612722,神木县,612,
612723,府谷县,612,
612724,横山县,612,
612725,靖边县,612,
612726,定边县,612,
612727,绥德县,612,
612728,米脂县,612,
612729,佳县,612,
612730,吴堡县,612,
612731,清涧县,612,
612732,子洲县,612,
620000,甘肃省,620,
620100,兰州市,620,
620101,市辖区,620,
620102,城关区,620,
620103,七里河区,620,
620104,西固区,620,
620105,安宁区,620,
620111,红古区,620,
620121,永登县,620,
620122,皋兰县,620,
620123,榆中县,620,
620200,嘉峪关市,620,
620201,市辖区,620,
620202,嘉峪关区,620,
620300,金昌市,620,
620301,市辖区,620,
620302,金川区,620,
620321,永昌县,620,
620400,白银市,620,
620401,市辖区,620,
620402,白银区,620,
620403,平川区,620,
620421,靖远县,620,
620422,会宁县,620,
620423,景泰县,620,
620500,天水市,620,
620501,市辖区,620,
620502,秦城区,620,
620503,北道区,620,
620521,清水县,620,
620522,秦安县,620,
620523,甘谷县,620,
620524,武山县,620,
620525,张家川回族自治县,620,
620600,武威市,620,
620601,市辖区,620,
620602,凉州区,620,
620621,民勤县,620,
620622,古浪县,620,
620623,天祝藏族自治县,620,
620700,张掖市,620,
620701,市辖区,620,
620702,甘州区,620,
620721,肃南裕固族自治县,620,
620722,民乐县,620,
620723,临泽县,620,
620724,高台县,620,
620725,山丹县,620,
620800,平凉市,620,
620801,市辖区,620,
620802,崆峒区,620,
620821,泾川县,620,
620822,灵台县,620,
620823,崇信县,620,
620824,华亭县,620,
620825,庄浪县,620,
620826,静宁县,620,
620900,酒泉市,620,
620901,市辖区,620,
620902,肃州区,620,
620921,金塔县,620,
620922,安西县,620,
620923,肃北蒙古族自治县,620,
620924,阿克塞哈萨克族自治县,620,
620981,玉门市,620,
620982,敦煌市,620,
621000,庆阳市,621,
621001,市辖区,621,
621002,西峰区,621,
621021,庆城县,621,
621022,环县,621,
621023,华池县,621,
621024,合水县,621,
621025,正宁县,621,
621026,宁县,621,
621027,镇原县,621,
621100,定西市,621,
621101,市辖区,621,
621102,安定区,621,
621121,通渭县,621,
621122,陇西县,621,
621123,渭源县,621,
621124,临洮县,621,
621125,漳县,621,
621126,岷县,621,
621200,陇南市,621,
621201,市辖区,621,
621202,武都区,621,
621221,成县,621,
621222,文县,621,
621223,宕昌县,621,
621224,康县,621,
621225,西和县,621,
621226,礼县,621,
621227,徽县,621,
621228,两当县,621,
622100,酒泉地区,622,
622101,玉门市,622,
622102,酒泉市,622,
622103,敦煌市,622,
622122,敦煌县,622,
622123,金塔县,622,
622124,肃北蒙古族自治县,622,
622125,阿克塞哈萨克族自治县,622,
622126,安西县,622,
622200,张掖地区,622,
622201,张掖市,622,
622222,肃南裕固族自治县,622,
622223,民乐县,622,
622224,临泽县,622,
622225,高台县,622,
622226,山丹县,622,
622300,武威地区,622,
622301,武威市,622,
622322,民勤县,622,
622323,古浪县,622,
622326,天祝藏族自治县,622,
622400,定西地区,622,
622421,定西县,622,
622424,通渭县,622,
622425,陇西县,622,
622426,渭源县,622,
622427,临洮县,622,
622428,漳县,622,
622429,岷县,622,
622600,陇南地区,622,
622621,武都县,622,
622623,宕昌县,622,
622624,成县,622,
622625,康县,622,
622626,文县,622,
622627,西和县,622,
622628,礼县,622,
622629,两当县,622,
622630,徽县,622,
622700,平凉地区,622,
622701,平凉市,622,
622722,泾川县,622,
622723,灵台县,622,
622724,崇信县,622,
622725,华亭县,622,
622726,庄浪县,622,
622727,静宁县,622,
622800,庆阳地区,622,
622801,西峰市,622,
622821,庆阳县,622,
622822,环县,622,
622823,华池县,622,
622824,合水县,622,
622825,正宁县,622,
622826,宁县,622,
622827,镇原县,622,
622900,临夏回族自治州,622,
622901,临夏市,622,
622921,临夏县,622,
622922,康乐县,622,
622923,永靖县,622,
622924,广河县,622,
622925,和政县,622,
622926,东乡族自治县,622,
622927,积石山保安族东乡族撒拉族自治县,622,
623000,甘南藏族自治州,623,
623001,合作市,623,
623021,临潭县,623,
623022,卓尼县,623,
623023,舟曲县,623,
623024,迭部县,623,
623025,玛曲县,623,
623026,碌曲县,623,
623027,夏河县,623,
630000,青海省,630,
630100,西宁市,630,
630101,市辖区,630,
630102,城东区,630,
630103,城中区,630,
630104,城西区,630,
630105,城北区,630,
630111,西宁市郊区,630,
630121,大通回族土族自治县,630,
630122,湟中县,630,
630123,湟源县,630,
632100,海东地区,632,
632121,平安县,632,
632122,民和回族土族自治县,632,
632123,乐都县,632,
632124,湟中县,632,
632125,湟源县,632,
632126,互助土族自治县,632,
632127,化隆回族自治县,632,
632128,循化撒拉族自治县,632,
632200,海北藏族自治州,632,
632221,门源回族自治县,632,
632222,祁连县,632,
632223,海晏县,632,
632224,刚察县,632,
632300,黄南藏族自治州,632,
632321,同仁县,632,
632322,尖扎县,632,
632323,泽库县,632,
632324,蒙古族自治县,632,
632500,藏族自治州,632,
632521,共和县,632,
632522,同德县,632,
632523,贵德县,632,
632524,兴海县,632,
632525,贵南县,632,
632600,果洛藏族自治州,632,
632621,玛沁县,632,
632622,班玛县,632,
632623,甘德县,632,
632624,达日县,632,
632625,久治县,632,
632626,玛多县,632,
632700,玉树藏族自治州,632,
632721,玉树县,632,
632722,杂多县,632,
632723,称多县,632,
632724,治多县,632,
632725,囊谦县,632,
632726,曲麻莱县,632,
632800,海西蒙古族藏族自治州,632,
632801,格尔木市,632,
632802,德令哈市,632,
632821,乌兰县,632,
632822,都兰县,632,
632823,天峻县,632,
632824,大柴旦镇,632,
632825,冷湖镇,632,
632826,茫崖镇,632,
640000,宁夏回族自治区,640,
640100,银川市,640,
640101,市辖区,640,
640102,城区,640,
640103,新城区,640,
640104,兴庆区,640,
640105,西夏区,640,
640106,金凤区,640,
640111,郊区,640,
640121,永宁县,640,
640122,贺兰县,640,
640181,灵武市,640,
640200,石嘴山市,640,
640201,市辖区,640,
640202,大武口区,640,
640203,石嘴山区,640,
640204,石炭井区,640,
640205,惠农区,640,
640211,郊区,640,
640221,平罗县,640,
640222,陶乐县,640,
640223,惠农县,640,
640300,吴忠市,640,
640301,市辖区,640,
640302,利通区,640,
640321,中卫县,640,
640322,中宁县,640,
640323,盐池县,640,
640324,同心县,640,
640381,青铜峡市,640,
640382,灵武市,640,
640400,固原市,640,
640401,市辖区,640,
640402,原州区,640,
640422,西吉县,640,
640423,隆德县,640,
640424,泾源县,640,
640425,彭阳县,640,
640500,中卫市,640,
640501,市辖区,640,
640502,沙坡头区,640,
640521,中宁县,640,
640522,海原县,640,
642100,银南地区,642,
642101,吴忠市,642,
642102,青铜峡市,642,
642123,中卫县,642,
642124,中宁县,642,
642125,灵武县,642,
642126,盐池县,642,
642127,同心县,642,
642200,固原地区,642,
642221,固原县,642,
642222,海原县,642,
642223,西吉县,642,
642224,隆德县,642,
642225,泾源县,642,
642226,彭阳县,642,
650000,新疆维吾尔自治区,650,
650100,乌鲁木齐市,650,
650101,市辖区,650,
650102,天山区,650,
650103,沙依巴克区,650,
650104,新市区,650,
650105,水磨沟区,650,
650106,头屯河区,650,
650107,达坂城区,650,
650108,东山区,650,
650121,乌鲁木齐县,650,
650200,克拉玛依市,650,
650201,市辖区,650,
650202,独山子区,650,
650203,克拉玛依区,650,
650204,白碱滩区,650,
650205,乌尔禾区,650,
650300,石河子市,650,
652100,吐鲁番地区,652,
652101,吐鲁番市,652,
652122,鄯善县,652,
652123,托克逊县,652,
652200,哈密地区,652,
652201,哈密市,652,
652222,巴里坤哈萨克自治县,652,
652223,伊吾县,652,
652300,昌吉回族自治州,652,
652301,昌吉市,652,
652302,阜康市,652,
652303,米泉市,652,
652321,昌吉市,652,
652322,米泉县,652,
652323,呼图壁县,652,
652324,玛纳斯县,652,
652325,奇台县,652,
652326,阜康县,652,
652327,吉木萨尔县,652,
652328,木垒哈萨克自治县,652,
652700,博尔塔拉蒙古自治州,652,
652701,博乐市,652,
652722,精河县,652,
652723,温泉县,652,
652800,巴音郭楞蒙古自治州,652,
652801,库尔勒市,652,
652822,轮台县,652,
652823,尉犁县,652,
652824,若羌县,652,
652825,且末县,652,
652826,焉耆回族自治县,652,
652827,和静县,652,
652828,和硕县,652,
652829,博湖县,652,
652900,阿克苏地区,652,
652901,阿克苏市,652,
652922,温宿县,652,
652923,库车县,652,
652924,沙雅县,652,
652925,新和县,652,
652926,拜城县,652,
652927,乌什县,652,
652928,阿瓦提县,652,
652929,柯坪县,652,
653000,克孜勒苏柯尔克孜自治州,653,
653001,阿图什市,653,
653021,阿图什县,653,
653022,阿克陶县,653,
653023,阿合奇县,653,
653024,乌恰县,653,
653100,喀什地区,653,
653101,喀什市,653,
653121,疏附县,653,
653122,疏勒县,653,
653123,英吉沙县,653,
653124,泽普县,653,
653125,莎车县,653,
653126,叶城县,653,
653127,麦盖提县,653,
653128,岳普湖县,653,
653129,伽师县,653,
653130,巴楚县,653,
653131,塔什库尔干塔吉克自治县,653,
653200,和田地区,653,
653201,和田市,653,
653221,和田县,653,
653222,墨玉县,653,
653223,皮山县,653,
653224,洛浦县,653,
653225,策勒县,653,
653226,于田县,653,
653227,民丰县,653,
654000,伊犁哈萨克自治州,654,
654001,奎屯市,654,
654002,伊宁市,654,
654003,奎屯市,654,
654021,伊宁县,654,
654022,察布查尔锡伯自治县,654,
654023,霍城县,654,
654024,巩留县,654,
654025,新源县,654,
654026,昭苏县,654,
654027,特克斯县,654,
654028,尼勒克县,654,
654100,伊犁地区,654,
654101,伊宁市,654,
654121,伊宁县,654,
654122,察布查尔锡伯自治县,654,
654123,霍城县,654,
654124,巩留县,654,
654125,新源县,654,
654126,昭苏县,654,
654127,特克斯县,654,
654128,尼勒克县,654,
654200,塔城地区,654,
654201,塔城市,654,
654202,乌苏市,654,
654221,额敏县,654,
654222,乌苏县,654,
654223,沙湾县,654,
654224,托里县,654,
654225,裕民县,654,
654226,和布克赛尔蒙古自治县,654,
654300,阿勒泰地区,654,
654301,阿勒泰市,654,
654321,布尔津县,654,
654322,富蕴县,654,
654323,福海县,654,
654324,哈巴河县,654,
654325,青河县,654,
654326,吉木乃县,654,
659000,省直辖行政单位,659,
659001,石河子市,659,
659002,阿拉尔市,659,
659003,图木舒克市,659,
659004,五家渠市,659,
710000,台湾省,710,
810000,香港特别行政区,810,
820000,澳门特别行政区,820,
900000,国外,900,
900004,阿富汗,900,
900008,阿尔巴尼亚,900,
900010,南极洲,900,
900012,阿尔及利亚,900,
900016,美属萨摩亚,900,
900020,安道尔,900,
900024,安哥拉,900,
900028,安提瓜,900,
900032,阿根廷,900,
900036,澳大利亚,900,
900040,奥地利,900,
900044,巴哈马,900,
900048,巴林,900,
900050,孟加拉,900,
900052,巴巴多斯,900,
900056,比利时,900,
900060,百慕大,900,
900064,不丹,900,
900068,玻利维亚,900,
900072,博茨瓦纳,900,
900074,布维岛,900,
900076,巴西,900,
900084,伯利兹,900,
900086,英属印度洋领土,900,
900090,所罗门群岛,900,
900092,英属维尔京群岛,900,
900096,文莱,900,
900100,保加利亚,900,
900104,缅甸,900,
900108,布隆迪,900,
900112,白俄罗斯,900,
900116,柬埔寨,900,
900120,喀麦隆,900,
900124,加拿大,900,
900128,坎顿和恩德贝里群岛,900,
900132,佛得角,900,
900136,开曼群岛,900,
900140,中非,900,
900144,斯里兰卡,900,
900148,乍得,900,
900152,智利,900,
900156,中国,900,
900162,圣诞岛,900,
900166,可可(基林)群岛,900,
900170,哥伦比亚,900,
900174,科摩罗,900,
900176,刚果,900,
900180,扎伊尔,900,
900184,库克群岛,900,
900188,哥斯达黎加,900,
900192,古巴,900,
900196,塞浦路斯,900,
900200,捷克斯洛伐克,900,
900204,贝宁,900,
900208,丹麦,900,
900212,多米尼加,900,
900214,多米尼加共和国,900,
900216,毛德地,900,
900218,厄瓜多尔,900,
900222,萨尔瓦多,900,
900226,赤道几内亚,900,
900230,埃塞俄比亚,900,
900234,法罗,900,
900238,福克兰群岛(马尔维纳斯),900,
900242,斐济,900,
900246,芬兰,900,
900250,法国,900,
900254,法属圭亚那,900,
900258,法属玻利尼西亚,900,
900262,吉布提,900,
900266,加蓬,900,
900270,冈比亚,900,
900278,德意志民主共和国,900,
900280,德意志联邦共和国,900,
900288,加纳,900,
900292,直布罗陀,900,
900296,基里巴斯,900,
900300,希腊,900,
900304,格陵兰,900,
900308,格林纳达,900,
900312,瓜德罗普,900,
900316,关岛,900,
900320,危地马拉,900,
900324,几内亚,900,
900328,圭亚那,900,
900332,海地,900,
900334,赫德岛,900,
900336,梵蒂冈,900,
900340,洪都拉斯,900,
900344,香港,900,
900348,匈牙利,900,
900352,冰岛,900,
900356,印度,900,
900360,印度尼西亚,900,
900364,伊朗,900,
900368,伊拉克,900,
900372,爱尔兰,900,
900374,巴勒斯坦,900,
900376,以色列,900,
900380,意大利,900,
900384,象牙海岸,900,
900388,牙买加,900,
900392,日本,900,
900396,约斡斯顿岛,900,
900400,约旦,900,
900404,肯尼亚,900,
900408,朝鲜,900,
900410,南朝鲜,900,
900414,科威特,900,
900418,老挝,900,
900422,黎巴嫩,900,
900426,莱索托,900,
900430,利比里亚,900,
900434,利比亚,900,
900438,列支敦士登,900,
900442,卢森堡,900,
900446,澳门,900,
900450,马达加斯加,900,
900454,马拉维,900,
900458,马来西亚,900,
900462,马尔代夫,900,
900466,马里,900,
900470,马耳他,900,
900474,马提尼克,900,
900478,毛里塔尼亚,900,
900480,毛里求斯,900,
900484,墨西哥,900,
900488,中途岛,900,
900492,摩纳哥,900,
900496,蒙古,900,
900500,蒙特塞拉特,900,
900504,摩洛哥,900,
900508,莫桑比克,900,
900512,阿曼,900,
900516,纳米比亚,900,
900520,瑙鲁,900,
900524,尼泊尔,900,
900528,荷兰,900,
900532,荷属安的列斯,900,
900536,中间地带,900,
900540,新喀里多尼亚,900,
900548,瓦努阿图,900,
900554,新西兰,900,
900558,尼加拉瓜,900,
900562,尼日尔,900,
900566,尼日利亚,900,
900570,纽埃岛,900,
900574,诺富克岛,900,
900578,挪威,900,
900582,太平洋群岛,900,
900586,巴基斯坦,900,
900590,巴拿马,900,
900598,巴布亚新几内亚,900,
900600,巴拉圭,900,
900604,秘鲁,900,
900608,菲律宾,900,
900612,皮特凯恩岛,900,
900616,波兰,900,
900620,葡萄牙,900,
900624,几内亚比绍,900,
900626,东蒂汶,900,
900630,波多黎各,900,
900634,卡诺尔,900,
900638,留尼汪,900,
900642,罗马尼亚,900,
900646,卢旺达,900,
900654,圣赫勒拿,900,
900658,圣基茨-尼维斯-安圭拉,900,
900662,圣卢西亚,900,
900666,圣皮埃尔和密克隆,900,
900670,圣文森特和格林纳斯丁,900,
900674,圣马力诺,900,
900678,圣多美和普林西比,900,
900682,沙特阿拉伯,900,
900686,塞内加尔,900,
900690,塞舌尔,900,
900694,塞拉利昂,900,
900702,新加坡,900,
900704,越南,900,
900706,索马里,900,
900710,南非(阿札尼亚),900,
900716,津巴布韦,900,
900720,民主也门,900,
900724,西班牙,900,
900732,西撒哈拉,900,
900736,苏丹,900,
900740,苏里南,900,
900744,斯瓦巴德群岛,900,
900748,斯威士兰,900,
900752,瑞典,900,
900756,瑞士,900,
900760,叙利亚,900,
900764,泰国,900,
900768,多哥,900,
900772,托克劳,900,
900776,汤加,900,
900780,特立尼达和多哥巴,900,
900784,阿拉伯联合酋长国,900,
900788,突尼斯,900,
900792,土耳其,900,
900796,特克斯和凯特斯群岛,900,
900798,图瓦卢,900,
900800,乌干达,900,
900804,乌克兰,900,
900810,苏联,900,
900818,埃及,900,
900826,英国,900,
900834,坦桑尼亚,900,
900840,美国,900,
900849,美属太平洋群岛,900,
900850,美属威尔京群岛,900,
900854,上沃尔特,900,
900858,乌拉圭,900,
900862,委内瑞拉,900,
900872,威克岛,900,
900876,瓦利斯和富图纳群岛,900,
900882,西萨摩亚,900,
900886,也门,900,
900890,南斯拉夫,900,
900894,赞比亚,900,
900900,国家和地区不明,900,
